name	chrom	txStart	txEnd	name2	Duplicate
NM_152317	chr12	100646041	100660857	DEPDC4	0
NM_017988	chr12	100661548	100733914	SCYL2	0
NM_139319	chr12	100750856	100815837	SLC17A8	0
NM_001206992	chr12	100897137	100957645	NR1H4	0
NM_174942	chr12	100967488	101018685	GAS2L3	0
NM_001286616	chr12	101295423	101522419	ANO4	0
NM_145913	chr12	101549993	101604016	SLC5A8	0
NM_014503	chr12	101673904	101780397	UTP20	0
NM_001177	chr12	101786902	101801572	ARL1	0
NM_152323	chr12	101871334	101880775	SPIC	0
NM_001254718	chr12	101988708	102079658	MYBPC1	0
NM_020244	chr12	102091416	102122846	CHPT1	0
NM_001177949	chr12	102122425	102133250	SYCP3	0
NM_024312	chr12	102139274	102224645	GNPTAB	0
NM_018370	chr12	102271104	102317401	DRAM1	0
NM_016053	chr12	102406716	102455899	CCDC53	0
NM_024057	chr12	102467972	102512361	NUP37	0
NM_017915	chr12	102513955	102591298	PARPBP	0
NM_002674	chr12	102590236	102591614	PMCH	0
NM_000618	chr12	102789644	102874378	IGF1	0
NR_033855	chr12	103203060	103218177	LINC00485	0
NM_000277	chr12	103232103	103311381	PAH	0
NM_004316	chr12	103351451	103354294	ASCL1	0
NM_001099336	chr12	103695718	103889788	C12orf42	0
NR_110103	chr12	103941571	103953593	LOC101929084	0
NM_017564	chr12	103981068	104160502	STAB2	0
NM_001031701	chr12	104166080	104234975	NT5DC3	0
NR_027249	chr12	104237526	104323989	GNN	0
NM_003299	chr12	104324111	104341708	HSP90B1	0
NR_037425	chr12	104324202	104324333	MIR3652	0
NM_001135570	chr12	104343980	104350993	C12orf73	0
NM_003211	chr12	104359592	104382656	TDG	0
NM_031302	chr12	104382764	104443915	GLT8D2	0
NM_013320	chr12	104458235	104500304	HCFC2	0
NM_006166	chr12	104510857	104532040	NFYB	0
NM_001093771	chr12	104609556	104744085	TXNRD1	0
NM_001008394	chr12	104697509	104698982	EID3	0
NM_018413	chr12	104850691	105155792	CHST11	0
NR_037487	chr12	104985410	104985494	MIR3922	0
NM_032148	chr12	105197274	105322472	SLC41A2	0
NM_152318	chr12	105380097	105388505	C12orf45	0
NM_001034173	chr12	105413561	105478341	ALDH1L2	0
NM_015275	chr12	105501491	105562906	KIAA1033	0
NM_001251905	chr12	105567074	105627183	APPL2	0
NM_001145199	chr12	105724413	105765296	C12orf75	0
NR_110111	chr12	106100551	106137841	CASC18	0
NM_014840	chr12	106457124	106533811	NUAK1	0
NM_006825	chr12	106631658	106641713	CKAP4	0
NM_152772	chr12	106696568	106740792	TCP11L2	0
NM_001160708	chr12	106751859	106903976	POLR3B	0
NR_040246	chr12	106890187	107168609	LOC100287944	0
NM_001206691	chr12	106994914	107156582	RFX4	0
NR_038912	chr12	107074535	107078478	LOC100505978	0
NM_018157	chr12	107168398	107283094	RIC8B	0
NM_152261	chr12	107349543	107367813	TMEM263	0
NM_001033050	chr12	107371068	107380944	MTERFD3	0
NM_004075	chr12	107385142	107487635	CRY1	0
NM_001018072	chr12	107712196	108053419	BTBD11	0
NM_007062	chr12	108079589	108106257	PWP1	0
NM_012406	chr12	108126642	108154914	PRDM4	0
NM_203436	chr12	108168161	108170421	ASCL4	0
NR_037629	chr12	108296926	108297548	LOC728739	0
NM_014653	chr12	108523510	108644313	WSCD2	0
NM_004072	chr12	108681820	108733094	CMKLR1	0
NM_007076	chr12	108909050	108913380	FICD	0
NM_014706	chr12	108915990	108955165	SART3	0
NM_014301	chr12	108956293	108963160	ISCU	0
NM_181724	chr12	108983621	108991894	TMEM119	0
NM_003006	chr12	109015679	109027670	SELPLG	0
NM_001276471	chr12	109038884	109124619	CORO1C	0
NM_001161330	chr12	109185694	109251359	SSH1	0
NM_001917	chr12	109273856	109294710	DAO	0
NM_018711	chr12	109304654	109459045	SVOP	0
NR_038996	chr12	109489845	109491770	USP30-AS1	0
NM_032663	chr12	109490379	109525831	USP30	0
NM_001205179	chr12	109525992	109531293	ALKBH2	0
NM_003362	chr12	109535922	109548798	UNG	0
NM_001093	chr12	109577201	109706030	ACACB	0
NM_213596	chr12	109715782	109747025	FOXN4	0
NM_001101421	chr12	109826523	109886176	MYO1H	0
NM_031954	chr12	109886459	109915155	KCTD10	0
NM_001270449	chr12	109915427	109928527	UBE3B	0
NM_052845	chr12	109991520	110011358	MMAB	0
NM_001114185	chr12	110011499	110035071	MVK	0
NM_032829	chr12	110152186	110208312	FAM222A	0
NR_026661	chr12	110172013	110211292	FAM222A-AS1	0
NM_147204	chr12	110220891	110252632	TRPV4	0
NR_039718	chr12	110271152	110271241	MIR4497	0
NM_016433	chr12	110288747	110318293	GLTP	0
NM_001143852	chr12	110338078	110355874	TCHP	0
NM_014776	chr12	110367606	110434194	GIT2	0
NM_033121	chr12	110437234	110477235	ANKRD13A	0
NM_207435	chr12	110478982	110505500	C12orf76	0
NM_031473	chr12	110562139	110606250	IFT81	0
NM_001681	chr12	110719031	110788897	ATP2A2	0
NM_001137664	chr12	110813271	110841535	ANAPC7	0
NM_001278556	chr12	110872694	110888216	ARPC3	0
NM_016301	chr12	110890290	110906089	GPN3	0
NM_013300	chr12	110906231	110928192	FAM216A	0
NR_104100	chr12	110929327	110939945	VPS29	0
NM_001286534	chr12	110940147	110969891	RAD9B	0
NM_139283	chr12	110972236	111021064	PPTC7	0
NM_001173975	chr12	111051911	111086935	TCTN1	0
NM_001256413	chr12	111086490	111127617	HVCN1	0
NM_002710	chr12	111157612	111180783	PPP1CC	0
NM_001286243	chr12	111284763	111345339	CCDC63	0
NM_000432	chr12	111348623	111358404	MYL2	0
NR_036513	chr12	111374405	111375250	LOC100131138	0
NM_015267	chr12	111471827	111788358	CUX2	0
NR_106818	chr12	111741945	111742013	MIR6760	0
NM_144671	chr12	111798454	111806925	FAM109A	0
NM_001291424	chr12	111872665	111889427	SH2B3	0
NM_002973	chr12	111890017	112037480	ATXN2	0
NM_006768	chr12	112079949	112123790	BRAP	0
NM_025247	chr12	112123856	112194911	ACAD10	0
NM_001204889	chr12	112204690	112247789	ALDH2	0
NR_106819	chr12	112237637	112237709	MIR6761	0
NR_015404	chr12	112277572	112280706	MAPKAPK5-AS1	0
NM_003668	chr12	112280031	112331228	MAPKAPK5	0
NR_036636	chr12	112336866	112339706	ADAM1A	0
NM_001193453	chr12	112369086	112451023	TMEM116	0
NM_006817	chr12	112451151	112461024	ERP29	0
NM_024953	chr12	112464492	112546635	NAA25	0
NM_006700	chr12	112563348	112591408	TRAFD1	0
NM_001109662	chr12	112597991	112819896	HECTD4	0
NR_106921	chr12	112601061	112601125	MIR6861	0
NM_000970	chr12	112842993	112847443	RPL6	0
NM_080601	chr12	112856535	112924727	PTPN11	0
NM_001143854	chr12	113229548	113336684	RPH3A	0
NM_016816	chr12	113344738	113357712	OAS1	0
NM_006187	chr12	113376248	113411054	OAS3	0
NM_001032731	chr12	113416273	113426610	OAS2	0
NM_004416	chr12	113495661	113535833	DTX1	0
NM_004658	chr12	113536623	113574044	RASAL1	0
NM_001144872	chr12	113587662	113597081	CCDC42B	0
NM_001111322	chr12	113594977	113623284	DDX54	0
NR_106956	chr12	113596917	113596982	MIR7106	0
NM_032848	chr12	113623330	113630173	RITA1	0
NM_138451	chr12	113633245	113658899	IQCD	0
NM_017901	chr12	113659259	113736389	TPCN1	0
NR_106820	chr12	113729327	113729413	MIR6762	0
NM_024959	chr12	113736570	113772925	SLC8B1	0
NM_173542	chr12	113796370	113827458	PLBD2	0
NM_006843	chr12	113830250	113841692	SDS	0
NM_138432	chr12	113860215	113876081	SDSL	0
NM_022363	chr12	113900693	113909877	LHX5	0
NR_110025	chr12	114182381	114211488	LINC01234	0
NM_001146698	chr12	114259858	114404176	RBM19	0
NM_080717	chr12	114791734	114846247	TBX5	0
NR_038440	chr12	114845999	114850637	TBX5-AS1	0
NM_005996	chr12	115108058	115121969	TBX3	0
NM_015335	chr12	116396380	116714991	MED13L	0
NR_030351	chr12	116586364	116586459	MIR620	0
NR_039683	chr12	116866056	116866123	MIR4472-2	0
NR_027346	chr12	116971239	116974318	LINC00173	0
NM_001085481	chr12	116997185	117014425	MAP1LC3B2	0
NM_024738	chr12	117153595	117175843	C12orf49	0
NM_032814	chr12	117176095	117291436	RNFT2	0
NR_073189	chr12	117298224	117319232	HRK	0
NM_153348	chr12	117348760	117468953	FBXW8	0
NR_103809	chr12	117415244	117425142	LOC100506551	0
NM_001168325	chr12	117476727	117537251	TESC	0
NM_033624	chr12	117581584	117628300	FBXO21	0
NM_000620	chr12	117645946	117799607	NOS1	0
NM_173598	chr12	117890816	118406028	KSR2	0
NM_001130112	chr12	118454505	118470042	RFC5	0
NM_001278557	chr12	118470496	118499979	WSB2	0
NM_019086	chr12	118501397	118541810	VSIG10	0
NM_002567	chr12	118573869	118583390	PEBP1	0
NM_016281	chr12	118587605	118810750	TAOK3	0
NM_022491	chr12	118814357	118855840	SUDS3	0
NM_194286	chr12	119419299	119600856	SRRM4	0
NM_014365	chr12	119616594	119632551	HSPB8	0
NR_024246	chr12	119721629	119741185	LINC00934	0
NM_178499	chr12	119772516	119978852	CCDC60	0
NM_001136534	chr12	120031263	120079363	TMEM233	0
NM_006253	chr12	120105760	120119429	PRKAB1	0
NM_001206999	chr12	120123594	120315095	CIT	0
NR_031589	chr12	120151438	120151529	MIR1178	0
NM_207311	chr12	120427647	120532299	CCDC64	0
NM_006861	chr12	120532898	120554643	RAB35	0
NM_006836	chr12	120565013	120632513	GCN1L1	0
NR_039719	chr12	120593237	120593303	MIR4498	0
NM_001002	chr12	120634502	120639014	RPLP0	0
NR_038924	chr12	120639093	120650631	PXN-AS1	0
NM_025157	chr12	120648241	120687964	PXN	0
NM_012240	chr12	120740123	120751045	SIRT4	0
NM_000928	chr12	120759913	120765592	PLA2G1B	0
NM_002442	chr12	120779132	120806983	MSI1	0
NM_004373	chr12	120875892	120878545	COX6A1	0
NM_016399	chr12	120881763	120884215	TRIAP1	0
NR_033684	chr12	120884240	120901556	GATC	0
NM_003769	chr12	120899470	120907558	SRSF9	0
NR_038854	chr12	120928140	120933749	DYNLL1-AS1	0
NM_003746	chr12	120933858	120936298	DYNLL1	0
NM_032314	chr12	120941081	120966964	COQ5	0
NM_014868	chr12	120972131	121015397	RNF10	0
NM_015918	chr12	121016847	121019197	POP5	0
NM_004276	chr12	121088309	121105127	CABP1	0
NM_014730	chr12	121124948	121139667	MLEC	0
NM_001080533	chr12	121148237	121161443	UNC119B	0
NR_039849	chr12	121160995	121161069	MIR4700	0
NM_000017	chr12	121163570	121177811	ACADS	0
NM_139015	chr12	121200312	121342155	SPPL3	0
NR_024345	chr12	121407640	121410095	HNF1A-AS1	0
NM_000545	chr12	121416548	121440314	HNF1A	0
NM_001286196	chr12	121440224	121454305	C12orf43	0
NM_003733	chr12	121458094	121477045	OASL	0
NR_033952	chr12	121570630	121624354	P2RX7	0
NR_046372	chr12	121647663	121671909	P2RX4	0
NM_153499	chr12	121675494	121736111	CAMKK2	0
NM_001137559	chr12	121746047	121792012	ANAPC5	0
NM_194271	chr12	121837920	121862155	RNF34	0
NM_001005366	chr12	121866899	122018364	KDM2B	0
NR_106957	chr12	121882075	121882155	MIR7107	0
NM_032790	chr12	122064454	122079946	ORAI1	0
NM_173855	chr12	122089292	122107560	MORN3	0
NM_001080825	chr12	122150657	122219974	TMEM120B	0
NM_019034	chr12	122215659	122231594	RHOF	0
NR_002809	chr12	122233172	122241390	LINC01089	0
NM_015048	chr12	122242637	122270562	SETD1B	0
NM_002150	chr12	122277432	122296769	HPD	0
NM_002813	chr12	122326636	122355771	PSMD9	0
NM_001178003	chr12	122356462	122409974	WDR66	0
NM_001024808	chr12	122459860	122499950	BCL7A	0
NM_014938	chr12	122516633	122631894	MLXIP	0
NM_152759	chr12	122652265	122688018	LRRC43	0
NM_001014336	chr12	122656576	122658746	IL31	0
NM_030765	chr12	122688227	122692084	B3GNT4	0
NM_001278302	chr12	122692208	122711115	DIABLO	0
NR_103497	chr12	122710988	122713339	LOC101593348	0
NM_022916	chr12	122716093	122751068	VPS33A	0
NM_001247997	chr12	122755980	122907116	CLIP1	0
NR_045382	chr12	122880088	122884491	CLIP1-AS1	0
NM_017612	chr12	122956145	122985620	ZCCHC8	0
NR_036434	chr12	122989189	123011560	RSRC2	0
NM_014708	chr12	123011808	123110947	KNTC1	0
NM_177551	chr12	123185839	123187904	HCAR2	0
NM_006018	chr12	123199302	123201439	HCAR3	0
NM_032554	chr12	123212152	123215129	HCAR1	0
NM_003677	chr12	123237370	123255953	DENR	0
NR_027918	chr12	123259055	123311927	CCDC62	0
NM_003959	chr12	123320038	123347507	HIP1R	0
NM_024667	chr12	123349874	123380712	VPS37B	0
NM_203444	chr12	123409071	123451056	ABCB9	0
NM_024623	chr12	123459353	123464588	OGFOD2	0
NM_001002251	chr12	123464606	123467460	ARL6IP4	0
NM_020845	chr12	123468026	123594975	PITPNM2	0
NR_036187	chr12	123495213	123495275	MIR4304	0
NR_038290	chr12	123565930	123569291	LOC100507091	0
NR_103517	chr12	123640942	123717785	MPHOSPH9	0
NM_152269	chr12	123717843	123742506	C12orf65	0
NR_073008	chr12	123745516	123755649	CDK2AP1	0
NM_018183	chr12	123773655	123834988	SBNO1	0
NR_107039	chr12	123849310	123849390	MIR8072	0
NM_020382	chr12	123868703	123893900	SETD8	0
NM_145058	chr12	123899935	123921264	RILPL2	0
NR_104103	chr12	123942650	123956909	SNRNP35	0
NM_178314	chr12	123955908	124018265	RILPL1	0
NR_037470	chr12	124020955	124021081	MIR3908	0
NR_110049	chr12	124065631	124068874	LOC101927415	0
NM_006815	chr12	124069075	124082688	TMED2	0
NM_020936	chr12	124086671	124105482	DDX55	0
NM_001414	chr12	124105569	124118323	EIF2B1	0
NM_001271868	chr12	124118285	124147151	GTF2H3	0
NM_024809	chr12	124155659	124192950	TCTN2	0
NM_012463	chr12	124196864	124246301	ATP6V0A2	0
NM_207437	chr12	124247041	124420267	DNAH10	0
NM_025140	chr12	124420954	124457163	CCDC92	0
NM_152437	chr12	124457761	124499986	ZNF664	0
NM_001204299	chr12	124457761	124800570	ZNF664-FAM101A	0
NM_181709	chr12	124773709	124800570	FAM101A	0
NM_001206654	chr12	124808956	125052010	NCOR2	0
NR_106940	chr12	124821726	124821788	MIR6880	0
NM_001082959	chr12	125262173	125348519	SCARB1	0
NM_021009	chr12	125396190	125399587	UBC	0
NR_049820	chr12	125400092	125400205	MIR5188	0
NM_032656	chr12	125431369	125473667	DHX37	0
NM_080626	chr12	125478193	125510349	BRI3BP	0
NR_110375	chr12	125509988	125511969	THRIL	0
NM_023928	chr12	125549924	125627871	AACS	0
NM_001286219	chr12	126106997	126146923	TMEM132B	0
NR_034132	chr12	126443233	126467920	LINC00939	0
NR_110053	chr12	126580537	126588478	LOC101927464	0
NR_015398	chr12	126927026	126957331	LOC100128554	0
NR_110036	chr12	127148224	127174864	LOC100996671	0
NR_033878	chr12	127215246	127256808	LINC00944	0
NR_038256	chr12	127221552	127230800	LINC00943	0
NR_033970	chr12	127354039	127359236	LOC440117	0
NR_104646	chr12	127399773	127544942	LOC101927592	0
NR_110057	chr12	127808699	127824617	LOC101927616	0
NR_033987	chr12	128366161	128383184	FLJ37505	0
NR_046392	chr12	128399954	128436097	LINC00507	0
NR_104647	chr12	128571527	128602686	LOC100996679	0
NR_104648	chr12	128602761	128606497	LOC101927694	0
NM_001136103	chr12	128751947	129192460	TMEM132C	0
NR_037406	chr12	128778636	128778723	MIR3612	0
NM_145648	chr12	129277738	129308541	SLC15A4	0
NM_144669	chr12	129338080	129469509	GLT1D1	0
NM_133448	chr12	129556270	130388212	TMEM132D	0
NR_104172	chr12	129594234	129597843	LOC283352	0
NR_110058	chr12	129693145	129697205	LOC101927735	0
NR_024457	chr12	130518356	130526887	LOC100190940	0
NR_033834	chr12	130636137	130646223	FZD10-AS1	0
NM_007197	chr12	130647003	130650285	FZD10	0
NM_004764	chr12	130822432	130856877	PIWIL1	0
NM_015347	chr12	130880680	131002410	RIMBP2	0
NM_194356	chr12	131274144	131323819	STX2	0
NM_006325	chr12	131356616	131360826	RAN	0
NM_198827	chr12	131438451	131626008	GPR133	0
NR_026670	chr12	131649555	131697476	LINC01257	0
NR_103736	chr12	131832014	131852100	LOC338797	0
NM_004592	chr12	132195631	132284283	SFSWAP	0
NM_016155	chr12	132312940	132336316	MMP17	0
NM_003565	chr12	132379278	132407707	ULK1	0
NM_001002020	chr12	132413744	132428406	PUS1	0
NM_015409	chr12	132434464	132565011	EP400	0
NR_002979	chr12	132515768	132515905	SNORA49	0
NR_003290	chr12	132568827	132610885	EP400NL	0
NM_175066	chr12	132621139	132628880	DDX51	0
NM_024078	chr12	132628992	132636986	NOC4L	0
NM_021808	chr12	132680916	132690573	GALNT9	0
NR_024563	chr12	132851976	132857486	LOC100130238	0
NM_001142641	chr12	133067156	133161773	FBRSL1	0
NR_106821	chr12	133158582	133158647	MIR6763	0
NM_001195520	chr12	133179735	133187037	LRCOL1	0
NM_174872	chr12	133195365	133198972	P2RX2	0
NM_006231	chr12	133200347	133264110	POLE	0
NM_018663	chr12	133264191	133281577	PXMP2	0
NM_138575	chr12	133287392	133295752	PGAM5	0
NM_015114	chr12	133302252	133338474	ANKLE2	0
NM_001172557	chr12	133360453	133405426	GOLGA3	0
NM_001161347	chr12	133416937	133464204	CHFR	0
NR_110919	chr12	133464427	133465157	LOC101928530	0
NM_183238	chr12	133498018	133532868	ZNF605	0
NM_001256279	chr12	133562933	133589154	ZNF26	0
NR_110091	chr12	133609244	133613808	LOC101928597	0
NM_001289971	chr12	133613871	133639890	ZNF84	0
NM_003440	chr12	133657036	133684258	ZNF140	0
NM_001277291	chr12	133696554	133707059	ZNF891	0
NM_015394	chr12	133707213	133736049	ZNF10	0
NM_152943	chr12	133757994	133783697	ZNF268	0
NM_001191054	chr12	133794897	133812422	ANHX	0
NR_047508	chr13	19312239	19314239	LINC00417	0
NR_027995	chr13	19408542	19446109	ANKRD20A9P	0
NR_104118	chr13	19479578	19500881	LINC00408	0
NR_026852	chr13	19582398	19586774	LINC00442	0
NR_046927	chr13	19717121	19717217	RNU6-52P	0
NM_006001	chr13	19747909	19755992	TUBA3C	0
NR_027248	chr13	19836939	19919113	ANKRD26P3	0
NR_034026	chr13	19919188	19920889	LINC00421	0
NM_001271850	chr13	19997018	20012615	TPTE2	0
NM_017520	chr13	20207787	20247599	MPHOSPH8	0
NR_003272	chr13	20248891	20357159	PSPC1	0
NM_001142684	chr13	20397623	20437776	ZMYM5	0
NM_001190965	chr13	20532973	20665984	ZMYM2	0
NM_021954	chr13	20712394	20735183	GJA3	0
NM_004004	chr13	20761603	20767114	GJB2	0
NM_001110219	chr13	20796100	20806534	GJB6	0
NM_015974	chr13	20977805	21100012	CRYL1	0
NR_039721	chr13	21007916	21007985	MIR4499	0
NM_175605	chr13	21141207	21265576	IFT88	0
NM_138284	chr13	21277481	21297237	IL17D	0
NM_174928	chr13	21303072	21348057	N6AMT2	0
NM_022459	chr13	21351467	21476913	XPO4	0
NR_104058	chr13	21512702	21523567	LINC00367	0
NM_014572	chr13	21547175	21635722	LATS2	0
NM_005870	chr13	21714652	21723224	SAP18	0
NM_145061	chr13	21727733	21750741	SKA3	0
NM_024026	chr13	21750371	21753220	MRPL57	0
NR_038939	chr13	21872263	21906210	MIPEPP3	0
NR_103841	chr13	21877650	21918998	LINC00539	0
NM_001286638	chr13	21946709	22033509	ZDHHC20	0
NM_152726	chr13	22066827	22178355	MICU2	0
NM_002010	chr13	22245214	22278640	FGF9	0
NR_047040	chr13	22446934	22452299	LINC00424	0
NR_103810	chr13	22784423	22850659	LINC00540	0
NR_033774	chr13	23471168	23472320	BASP1P1	0
NM_000231	chr13	23755059	23899304	SGCG	0
NM_001278055	chr13	23902961	23949682	SACS	0
NR_103450	chr13	23993109	24003008	SACS-AS1	0
NR_038995	chr13	24043650	24061603	LINC00327	0
NM_018647	chr13	24153498	24243412	TNFRSF19	0
NM_005932	chr13	24304327	24463587	MIPEP	0
NM_001014442	chr13	24463027	24466242	C1QTNF9B-AS1	0
NM_001007537	chr13	24465237	24471145	C1QTNF9B	0
NR_073430	chr13	24481422	24523454	ANKRD20A19P	0
NR_031753	chr13	24736554	24736643	MIR2276	0
NR_046531	chr13	24826886	24828577	SPATA13-AS1	0
NM_001286794	chr13	24844824	24881212	SPATA13	0
NM_178540	chr13	24883715	24896669	C1QTNF9	0
NM_006437	chr13	24995068	25086948	PARP4	0
NR_002815	chr13	25154345	25171812	TPTE2P6	0
NM_001676	chr13	25254548	25285923	ATP12A	0
NM_001184993	chr13	25338300	25454058	RNF17	0
NR_047595	chr13	25456411	25497027	CENPJ	0
NR_026730	chr13	25502892	25542607	TPTE2P1	0
NM_030979	chr13	25670275	25672704	PABPC3	0
NM_199138	chr13	25735816	25746305	AMER2	0
NM_004685	chr13	25820340	25861704	MTMR6	0
NM_014089	chr13	25875665	25916561	NUPL1	0
NM_016529	chr13	25946208	26595420	ATP8A2	0
NM_001007538	chr13	26618734	26625198	SHISA2	0
NM_183044	chr13	26786904	26795894	RNF6	0
NM_001260	chr13	26828755	26978569	CDK8	0
NM_006646	chr13	27131839	27263082	WASF3	0
NM_005288	chr13	27329338	27334922	GPR12	0
NM_182488	chr13	27640286	27746033	USP12	0
NR_046548	chr13	27746395	27757640	USP12-AS2	0
NM_000982	chr13	27825691	27830702	RPL21	0
NR_026911	chr13	27825692	27830699	RPL21P28	0
NR_002574	chr13	27829200	27829272	SNORD102	0
NR_002575	chr13	27829537	27829663	SNORA27	0
NM_206827	chr13	27844463	27847827	RASL11A	0
NM_002097	chr13	27998680	28009846	GTF3A	0
NM_152912	chr13	28009775	28024739	MTIF3	0
NM_153371	chr13	28120049	28194720	LNX2	0
NM_001206559	chr13	28194879	28241559	POLR1D	0
NM_145657	chr13	28366779	28368089	GSX1	0
NR_047484	chr13	28403895	28495541	PDX1-AS1	0
NM_000209	chr13	28494167	28500451	PDX1	0
NR_002162	chr13	28519342	28519710	ATP5EP2	0
NM_001265	chr13	28536204	28543505	CDX2	0
NM_001105577	chr13	28552242	28562774	URAD	0
NM_004119	chr13	28577410	28674729	FLT3	0
NR_029383	chr13	28710979	28713311	PAN3-AS1	0
NM_175854	chr13	28712642	28869475	PAN3	0
NM_001160031	chr13	28973180	29069265	FLT1	0
NM_015932	chr13	29233140	29253093	POMP	0
NM_181785	chr13	29274217	29293150	SLC46A3	0
NM_015233	chr13	30002776	30080084	MTUS2	0
NR_046378	chr13	30050651	30061887	MTUS2-AS1	0
NM_003045	chr13	30083550	30169825	SLC7A1	0
NM_007106	chr13	30338544	30424820	UBL3	0
NR_046510	chr13	30446749	30462542	LINC00297	0
NR_047501	chr13	30492783	30500788	LINC00572	0
NR_033889	chr13	30510667	30524625	LINC00544	0
NM_032116	chr13	30776766	30881624	KATNAL1	0
NR_024464	chr13	30914406	30948036	LINC00426	0
NM_002128	chr13	31032878	31040081	HMGB1	0
NM_005800	chr13	31191829	31233686	USPL1	0
NM_001629	chr13	31309644	31338565	ALOX5AP	0
NR_047012	chr13	31377342	31384782	LINC00398	0
NR_103813	chr13	31456698	31457532	LINC00545	0
NM_032849	chr13	31480311	31499709	MEDAG	0
NR_038288	chr13	31504808	31506745	TEX26-AS1	0
NM_152325	chr13	31506833	31549153	TEX26	0
NM_001286503	chr13	31709110	31736158	HSPH1	0
NM_194318	chr13	31774111	31906411	B3GALTL	0
NM_130806	chr13	32313678	32377009	RXFP2	0
NR_027062	chr13	32420919	32533721	EEF1DP3	0
NR_103839	chr13	32598195	32605776	FRY-AS1	0
NM_023037	chr13	32605436	32870776	FRY	0
NM_001136571	chr13	32877907	32886091	ZAR1L	0
NM_000059	chr13	32889616	32973809	BRCA2	0
NM_001286460	chr13	32974859	33002315	N4BP2L1	0
NR_051980	chr13	33070350	33072629	MINOS1P1	0
NR_026928	chr13	33078642	33083532	N4BP2L2-IT2	0
NM_014887	chr13	33091029	33112932	N4BP2L2	0
NM_015032	chr13	33160563	33352158	PDS5B	0
NR_047020	chr13	33383327	33485790	LINC00423	0
NM_004795	chr13	33590570	33640282	KL	0
NM_001243474	chr13	33691684	33780187	STARD13	0
NR_046693	chr13	33851690	33855471	STARD13-AS	0
NM_002915	chr13	34392205	34411644	RFC3	0
NR_047036	chr13	35009590	35214822	LINC00457	0
NM_005584	chr13	36047925	36050832	MAB21L1	0
NR_031646	chr13	36048405	36515382	MIR548F5	0
NM_001204197	chr13	36050885	36246874	NBEA	0
NM_001195415	chr13	36342788	36429998	DCLK1	0
NM_001198910	chr13	36742344	36871992	CCDC169-SOHLH2	0
NM_017826	chr13	36742344	36788752	SOHLH2	0
NM_001144984	chr13	36801178	36871992	CCDC169	0
NM_001142295	chr13	36875774	36920934	SPG20	0
NR_045180	chr13	36920567	36943872	SPG20OS	0
NM_003914	chr13	37006408	37017019	CCNA1	0
NM_203451	chr13	37248048	37271975	SERTM1	0
NM_000538	chr13	37393338	37403740	RFXAP	0
NM_001127217	chr13	37418967	37494409	SMAD9	0
NM_013338	chr13	37523907	37573504	ALG5	0
NM_181503	chr13	37574677	37583751	EXOSC8	0
NM_001014286	chr13	37583450	37633850	SUPT20H	0
NM_145203	chr13	37677396	37679801	CSNK1A1L	0
NR_040244	chr13	38109076	38125673	LINC00547	0
