Clone	Target	Chromosome	Position	Bad_P	Log2Rat	RawRat	Log2StdDev	NReplic	FISH_2	FISH	WI_cR	WI_cM	WI-RH	G3	GB4	cM_MGD	CM	MARKER_NAMES	MAP_SOURCE	MAPPING_NAME	DNASOURCE_DESCRIPTION	CLONENOTES	KB_POSITION	WELL_ID	USER_CLONE_ID
RP11-161C7	HumArray1H5_A33	7	710	1				0	2	7p22.3				261				SHGC-11811;M88458.1	fishClones.txt	RP11-161C7	MSD31		7223	HumArray1H5_A33	RP11-161C7
RP11-183O1	HumArray1H5_A31	7	711	0	-0.070864	0.952067	0.008373	3	2.3	7p12				187				SHGC-17979;G09380	fishClones.txt	RP11-183O1	MSD31		7282	HumArray1H5_A31	RP11-183O1
GS1-54J22	HumArray1H4_D30	7	712	0	0.112259	1.080920	0.005248	3	380	7p21.3e									fishClones.txt	GS1-54J22	MSD17		8032	HumArray1H4_D30	GS1-54J22
GS1-183H7	HumArray1H4_D36	7	713	0	0.062923	1.044580	0.016626	3	187	7p21.3c-p21.3d									fishClones.txt	GS1-183H7	MSD17		9667	HumArray1H4_D36	GS1-183H7
GS1-124N22	HumArray1BF_A3	7	714	0	-0.104164	0.930344	0.028540	3	7	7p21.3b-p21.3c									fishClones.txt	GS1-124N22	MSD23		10821	HumArray1BF_A3	GS1-124N22
RP11-128J9	HumArray1H5_A34	7	715	0	-0.072609	0.950917	0.018597	3	.2	7p21.3				390	61.35		17.1	AFM198YG5;D7S2464	fishClones.txt	RP11-128J9	MSD31		10894	HumArray1H5_A34	RP11-128J9
GS1-165K6	HumArray1BF_D5	7	716	0	0.044461	1.031298	0.012995	3	7.1	7p21.1c								G12641	fishClones.txt	GS1-165K6	MSD24		18139	HumArray1BF_D5	GS1-165K6
RP11-123E5	HumArray1H5_A36	7	717	0	-0.207270	0.866175	0.006349	3	5					653			28	AFMB355WG1;D7S2508	stsMap.txt	AFMB355WG1	MSD31		18589	HumArray1H5_A36	RP11-123E5
RP11-173P9	HumArray1H5_E23	7	718	0	-0.051445	0.964969	0.029199	3	p21.3	7p21					83.56		29.1	AFM200WE7;D7S507	fishClones.txt	RP11-173P9	MSD32		18604	HumArray1H5_E23	RP11-173P9
RP11-70K3	HumArray1H5_E31	7	719	0	-0.115211	0.923247	0.009560	3	3	7p21.1				674	86.47		29.6	AFM113XC11;D7S488	fishClones.txt	RP11-70K3	MSD32		19381	HumArray1H5_E31	RP11-70K3
RP11-51L23	HumArray1H5_E29	7	720	0	-0.069600	0.952902	0.006930	3	1.1	7p21.1				682			29.6	AFM217YB6;D7S638	fishClones.txt	RP11-51L23	MSD32		19738	HumArray1H5_E29	RP11-51L23
CTB-168O22	HumArray1BF_D9	7	721	0	0.043308	1.030474	0.011172	3		7p21.1b-p21.1c									fishClones.txt	CTB-168O22	MSD24		19820	HumArray1BF_D9	CTB-168O22
RP11-71F18	HumArray1H5_E30	7	722	0	-0.104851	0.929901	0.008177	3	1	7p21.1					91.15		29.6	AFM199XC3;D7S503	fishClones.txt	RP11-71F18	MSD32		20447	HumArray1H5_E30	RP11-71F18
RP11-49N21	HumArray1H5_E28	7	723	0	-0.115693	0.922939	0.017504	3		7p21.1				709	91.05		29.6	AFM102XG7;D7S654	fishClones.txt	RP11-49N21	MSD32		20990	HumArray1H5_E28	RP11-49N21
CTB-1D14	HumArray1BF_C9	7	724	0	0.047211	1.033265	1000000.000000	1	7S654	7p21.1b									fishClones.txt	CTB-1D14	MSD24		22129	HumArray1BF_C9	CTB-1D14
RP11-243C6	HumArray1H5_E26	7	725	0	-0.076339	0.948461	0.009856	3		7p15				811				SHGC-9784;Y00081	fishClones.txt	RP11-243C6	MSD32		24523	HumArray1H5_E26	RP11-243C6
RP11-160L16	HumArray1H5_E33	7	726	0	-0.042199	0.971174	0.043830	3						792	99.55		36.7	AFM165XB10;D7S629	stsMap.txt	AFM165XB10	MSD32		24737	HumArray1H5_E33	RP11-160L16
CTB-148D3	HumArray1BF_D7	7	727	0	0.065433	1.046399	0.031515	3	9	7p15.3c									fishClones.txt	CTB-148D3	MSD24		26776	HumArray1BF_D7	CTB-148D3
RP11-66O14	HumArray1H5_E25	7	728	1				0		7p15				1111				SHGC-3002;L10554.1	fishClones.txt	RP11-66O14	MSD32		28373	HumArray1H5_E25	RP11-66O14
GS1-213H12	HumArray1H4_D29	7	729	0	0.043696	1.030751	0.011092	3	1111	7p15.2c								G12877	fishClones.txt	GS1-213H12	MSD17		28611	HumArray1H4_D29	GS1-213H12
CTB-23D20	HumArray1H4_D35	7	730	0	0.118940	1.085937	0.038098	3	7p15.2c	7p15.2a									fishClones.txt	CTB-23D20	MSD17		30044	HumArray1H4_D35	CTB-23D20
RP11-17H7	HumArray1H5_E24	7	731	0	-0.145434	0.904108	0.015357	3	1	7p15				1087	123.17		42.1	AFM224XG5;D7S516	fishClones.txt	RP11-17H7	MSD32		30308	HumArray1H5_E24	RP11-17H7
RP11-34N11	HumArray1H5_E32	7	732	0	-0.184025	0.880244	0.021996	3	3.2	7p14-7p15.1				1069	135.96		47.9	AFMB320ZG1;D7S2496	fishClones.txt	RP11-34N11	MSD32		31674	HumArray1H5_E32	RP11-34N11
CTB-111H21	HumArray1BF_A6	7	733	1				0	.96	7p15.1b-p15.1c								D7S784	fishClones.txt	CTB-111H21	MSD23		32124	HumArray1BF_A6	CTB-111H21
GS1-124K10	HumArray1H4_D34	7	734	0	0.088218	1.063056	0.049024	3	5.1c	7p14.3b-p14.3c									fishClones.txt	GS1-124K10	MSD17		34276	HumArray1H4_D34	GS1-124K10
RP11-93J6	HumArray1H5_K19	7	735	0	-0.081905	0.944809	0.077242	3		7p14					143.97		51.5	AFMA230YC5;D7S2252	fishClones.txt	RP11-93J6	MSD34		34606	HumArray1H5_K19	RP11-93J6
RP11-95N10	HumArray1H5_I2	7	736	0	-0.097152	0.934877	0.012148	3	.97	7p14				1413				SHGC-33260;D45455	stsMap.txt	RH61531	MSD34		35434	HumArray1H5_I2	RP11-95N10
GS1-174H8	HumArray1H4_E3	7	737	0	-0.117736	0.921633	0.040483	3	1413	7p14.3b									fishClones.txt	GS1-174H8	MSD17		35780	HumArray1H4_E3	GS1-174H8
RP11-128O3	HumArray1H5_I1	7	738	0	-0.085505	0.942454	0.036573	3	p14	7p14				1429				SHGC-10411;U85997.1	fishClones.txt	RP11-128O3	MSD34		36177	HumArray1H5_I1	RP11-128O3
GS1-24B21	HumArray1BF_A1	7	739	0	0.025560	1.017874	0.030447	3		7p14.3a-p14.3b									fishClones.txt	GS1-24B21	MSD23		37397	HumArray1BF_A1	GS1-24B21
RP11-115G23	HumArray1H5_F13	7	740	0	-0.096777	0.935120	0.019350	3	p15.1	7p14				1501	162.62		55.6	AFM087YD11;D7S484	fishClones.txt	RP11-115G23	MSD32		37746	HumArray1H5_F13	RP11-115G23
RP11-178P2	HumArray1H5_H36	7	741	1				0	.62					1497			54.9	AFM098XC1;D7S2250	stsMap.txt	AFM098XC1	MSD34		37911	HumArray1H5_H36	RP11-178P2
RP11-138E20	HumArray1H5_F18	7	742	0	-0.081388	0.945148	0.004572	3	01	7p14				1523				SHGC-2917;G10936	fishClones.txt	RP11-138E20	MSD32		39122	HumArray1H5_F18	RP11-138E20
RP11-87M15	HumArray1H5_E34	7	743	0	-0.019317	0.986700	0.009632	3		7p14				1545				SHGC-33300;T65864	stsMap.txt	RH61724	MSD32		39295	HumArray1H5_E34	RP11-87M15
CTB-88A9	HumArray1H4_E16	7	744	0	-0.221876	0.857450	0.004945	2		7q11.21e								D7S2843	fishClones.txt	CTB-88A9	MSD17		39597	HumArray1H4_E16	CTB-88A9
RP11-75O22	HumArray1H5_F15	7	745	0	-0.103985	0.930459	0.006350	3	4	7p14				1569				SHGC-6695;G18372	fishClones.txt	RP11-75O22	MSD32		39751	HumArray1H5_F15	RP11-75O22
GS1-100A6	HumArray1H4_E13	7	746	0	-0.072734	0.950834	0.109436	3	569	7p14.1d-p14.1e									fishClones.txt	GS1-100A6	MSD17		40689	HumArray1H4_E13	GS1-100A6
RP11-115G1	HumArray1H5_F11	7	747	0	-0.056805	0.961391	0.026571	3		7p14				1675			60.5	AFMB352ZD5;D7S2507	fishClones.txt	RP11-115G1	MSD32		41618	HumArray1H5_F11	RP11-115G1
RP11-64I2	HumArray1H5_E36	7	748	1				0		7p12				1724				SHGC-33366;T72825	fishClones.txt	RP11-64I2	MSD32		42423	HumArray1H5_E36	RP11-64I2
GS1-85G10	HumArray1BF_A4	7	749	0	-0.090489	0.939205	0.029054	3	724	7p14.1b-p14.1c									fishClones.txt	GS1-85G10	MSD23		43382	HumArray1BF_A4	GS1-85G10
RP11-3L22	HumArray1H5_F9	7	750	1				0		7p14				1795	194.49		62.8	AFM240YH4;D7S521	fishClones.txt	RP11-3L22	MSD32		44127	HumArray1H5_F9	RP11-3L22
CTC-520A9	HumArray1BF_B3	7	751	0	-0.011806	0.991850	0.028440	3		7p14.1b									fishClones.txt	CTC-520A9	MSD23		44349	HumArray1BF_B3	CTC-520A9
RP11-15M23	HumArray1H5_F14	7	752	0	-0.063161	0.957164	0.018605	2	4	7p13-7p14				1806			62.8	AFMA351WB9;D7S2469	fishClones.txt	RP11-15M23	MSD32		44399	HumArray1H5_F14	RP11-15M23
RP11-70D20	HumArray1H5_F10	7	753	0	-0.025386	0.982558	1000000.000000	1	p15.1	7p12.3-7p13				1818			62.8	AFMA289ZD9;D7S2454	fishClones.txt	RP11-70D20	MSD32		44700	HumArray1H5_F10	RP11-70D20
RP11-100C21	HumArray1H5_E35	7	754	0	-0.080125	0.945975	0.006701	3	p12.3-7p13	7p14				1877				SHGC-6356;G20208	fishClones.txt	RP11-100C21	MSD32		45997	HumArray1H5_E35	RP11-100C21
RP11-141P12	HumArray1H5_F12	7	755	0	-0.117894	0.921532	0.021204	3	7p13	7p13				1886			66.5	AFMA142ZF1;D7S2428	fishClones.txt	RP11-141P12	MSD32		46404	HumArray1H5_F12	RP11-141P12
CTC-232O9	HumArray1BF_B10	7	756	0	-0.053320	0.963716	0.000718	3	7S2428	7p14.1a									fishClones.txt	CTC-232O9	MSD24		46597	HumArray1BF_B10	CTC-232O9
RP11-112B7	HumArray1H5_E17	7	757	1				0	13	7p13				1963			68.4	AFM329TG9;D7S2528	fishClones.txt	RP11-112B7	MSD32		48347	HumArray1H5_E17	RP11-112B7
GS1-8A1	HumArray1BF_C7	7	758	0	-0.011910	0.991779	0.054636	3	S2528	7p13d-p13e									fishClones.txt	GS1-8A1	MSD24		48390	HumArray1BF_C7	GS1-8A1
RP11-52M17	HumArray1H5_E16	7	759	0	-0.093345	0.937347	0.017352	3	7p13	7p13					204.14		68.4	AFMB295YG1;D7S2488	fishClones.txt	RP11-52M17	MSD32		48506	HumArray1H5_E16	RP11-52M17
RP11-217O10	HumArray1H5_E14	7	760	0	-0.036003	0.975354	0.000710	3	.4					2050				SHGC-577;M62065	stsMap.txt	RH1322	MSD32		49685	HumArray1H5_E14	RP11-217O10
RP11-126K7	HumArray1H5_E19	7	761	0	-0.028667	0.980326	0.009880	3	13	7p12-7p13				2032			70.5	AFM238VB12;D7S519	fishClones.txt	RP11-126K7	MSD32		49995	HumArray1H5_E19	RP11-126K7
RP11-109N2	HumArray1H5_E18	7	762	0	0.033824	1.023722	0.027282	3		7p13				2032				SHGC-391;Z17061	fishClones.txt	RP11-109N2	MSD32		50063	HumArray1H5_E18	RP11-109N2
GS1-220D8	HumArray1BF_A5	7	763	0	0.001203	1.000835	0.008401	3		7p13b-p13c									fishClones.txt	GS1-220D8	MSD23		50190	HumArray1BF_A5	GS1-220D8
RP11-146C1	HumArray1H5_E15	7	764	0	-0.065433	0.955659	0.011884	3		7p13				2109				SHGC-3488;Z24273	stsMap.txt	D7S679	MSD32		51043	HumArray1H5_E15	RP11-146C1
RP11-123F4	HumArray1H5_L26	7	765	0	0.115011	1.082983	0.030212	3		7p12-7p13				2130				SHGC-4481;G08593	INTERPOL_G3		MSD36		52000	HumArray1H5_L26	RP11-123F4
GS1-202O8	HumArray1BF_C6	7	766	0	-0.025411	0.982541	0.012083	2		7p12.2a									fishClones.txt	GS1-202O8	MSD23		54076	HumArray1BF_B6	GS1-202O8
GS1-202O8	HumArray1BF_B6	7	766	0	-0.030707	0.978940	0.009910	3		7p12.2a									fishClones.txt	GS1-202O8	MSD23		54076	HumArray1BF_B6	GS1-202O8
RP11-15L23	HumArray1H5_E20	7	768	0	-0.153489	0.899074	0.023622	3		7p12				2252	233.46		73.8	AFMA129YB9;D7S2422	fishClones.txt	RP11-15L23	MSD32		55523	HumArray1H5_E20	RP11-15L23
GS1-32L15	HumArray1BF_A9	7	769	0	-0.032816	0.977511	0.022555	2	33.46	7p12.1c-p12.2a								G12979	fishClones.txt	GS1-32L15	MSD24		56846	HumArray1BF_A9	GS1-32L15
GS1-6E1	HumArray1BF_C4	7	770	0	0.045131	1.031777	0.024958	3		7p12.1b									fishClones.txt	GS1-6E1	MSD23		58307	HumArray1BF_C4	GS1-6E1
RP11-14K11	HumArray1H5_E13	7	771	0	-2.748584	0.148797	1000000.000000	1	p15.1	7p11.2				2458	253.96		76.4	AFM102YA1;D7S2550	fishClones.txt	RP11-14K11	MSD32		59763	HumArray1H5_E13	RP11-14K11
GS-246M20	HumArray1S1_B6	7	772	0	-0.099070	0.933634	0.032307	3	2550	7p12  								RH12420	stsMap.txt	RH12420	MSD24		59907	HumArray1S1_B6	GS-246M20
RP11-34J24	HumArray1H5_E12	7	773	0	-0.183954	0.880287	0.015413	2	.2	7p11.2-7p12.1				2462				SHGC-32070;Z43514	fishClones.txt	RP11-34J24	MSD32		60241	HumArray1H5_E12	RP11-34J24
RP11-97P11	HumArray1H5_H30	7	774	0	-0.016226	0.988816	0.027010	3	1.2-7p12.1	7p11.2				2495				SHGC-853;Z16826	fishClones.txt	SHGC-853	MSD34		60241	HumArray1H5_H30	RP11-97P11
RP11-251I15	HumArray1H5_H32	7	775	1				0	-7p12.1					2495	259.71		76.9	AFM191XH6;D7S499	stsMap.txt	AFM191XH6	MSD34		60241	HumArray1H5_H32	RP11-251I15
RP11-45N18	HumArray1H5_H29	7	776	0	-0.091715	0.938407	0.028916	2	2	7q11.1-7q11.2				2741	313.12		77.7	AFMA153TF5;D7S2429	fishClones.txt	RP11-45N18	MSD34		65700	HumArray1H5_H29	RP11-45N18
RP11-90O18	HumArray1H5_H34	7	777	0	0.130980	1.095037	0.010407	3		7q11.21				2792				SHGC-33722;T92012	fishClones.txt	RP11-90O18	MSD34		66874	HumArray1H5_H34	RP11-90O18
CTC-247K5	HumArray1H4_E12	7	778	0	-0.150283	0.901073	0.011851	3	2792	7q11.21d								G12603	fishClones.txt	CTC-247K5	MSD17		68802	HumArray1H4_E12	CTC-247K5
RP11-137E8	HumArray1H5_I7	7	779	1				0		7q11.23				3506				SHGC-32736;T10636	fishClones.txt	RP11-137E8	MSD34		71605	HumArray1H5_I7	RP11-137E8
CTB-51J22	HumArray1H4_E9	7	780	0	0.014493	1.010096	0.032420	3	36	7q11.23c									fishClones.txt	CTB-51J22	MSD17		72225	HumArray1H4_E9	CTB-51J22
RP1-117G9	HumArray1S1_B18	7	781	0	-0.029168	0.979985	0.022378	3	6	7 q11.23								GDB:181244	stsMap.txt	ELN	MSD35		72263	HumArray1S1_B18	RP1-117G9
GS1-208J7	HumArray1H4_E22	7	782	0	-0.113161	0.924560	0.024097	3	6	7q11.22a									fishClones.txt	GS1-208J7	MSD17		72922	HumArray1H4_E22	GS1-208J7
RP11-41F23	HumArray1H5_H27	7	783	0	0.033432	1.023444	0.027405	3	.1-7q11.2	7q11.21-7q11.22				2927				SHGC-3906;G10947	fishClones.txt	RP11-41F23	MSD34		73851	HumArray1H5_H27	RP11-41F23
CTC-325E15	HumArray1H4_E25	7	784	0	-0.022244	0.984700	0.047374	3		7q11.22a-q11.22b									fishClones.txt	CTC-325E15	MSD17		74145	HumArray1H4_E25	CTC-325E15
RP11-114E12	HumArray1H5_H31	7	785	0	0.029162	1.020419	0.024738	3	.1-7q11.2	7q11.22				2960			79.6	AFMB286XD5;D7S2483	fishClones.txt	RP11-114E12	MSD34		74389	HumArray1H5_H31	RP11-114E12
RP11-170H15	HumArray1H5_H28	7	786	1				0	q11.2	7q11.22				3003	409.95		81.2	AFM238ZC9;D7S645	fishClones.txt	RP11-170H15	MSD34		75349	HumArray1H5_H28	RP11-170H15
RP11-96O16	HumArray1H5_I12	7	787	0	-0.021157	0.985442	0.014629	2	409.95	7q11.22								SHGC-8695	fishClones.txt	RP11-96O16	MSD34		75711	HumArray1H5_I12	RP11-96O16
GS1-35C5	HumArray1BF_C1	7	788	0	0.053339	1.037664	0.014448	3		7q11.22b									fishClones.txt	GS1-35C5	MSD23		76562	HumArray1BF_C1	GS1-35C5
RP11-193J17	HumArray1H5_I6	7	789	0	-0.018491	0.987265	0.004914	3	11.2	7q11.22				3399	420.61		84.4	AFMA106WB1;D7S2415	fishClones.txt	RP11-193J17	MSD34		78067	HumArray1H5_I6	RP11-193J17
GS1-240H2	HumArray1BF_D8	7	790	0	0.062917	1.044576	0.044241	3		7q11.22b-q11.22c								AFM289ve9;D7S672	fishClones.txt	GS1-240H2	MSD24		78196	HumArray1BF_D8	GS1-240H2
RP11-35P20	HumArray1H5_I8	7	791	0	-0.069667	0.952858	0.018360	3	2c	7q11.22				3245				SHGC-8748;G11028	fishClones.txt	RP11-35P20	MSD34		78437	HumArray1H5_I8	RP11-35P20
RP11-35H4	HumArray1H5_I11	7	792	0	-0.053481	0.963608	0.026428	3	1.22	7q11.2-7q21				3615			90.3	AFMA128YE1;D7S2421	fishClones.txt	RP11-35H4	MSD34		82773	HumArray1H5_I11	RP11-35H4
RP11-56C16	HumArray1H5_I10	7	793	0	0.012656	1.008811	0.020853	3	2-7q21	7q11.23-7q21.1				3697				SHGC-31136;H84909	stsMap.txt	RH61922	MSD34		83220	HumArray1H5_I10	RP11-56C16
GS1-17A10	HumArray1H4_E7	7	794	0	-2.284033	0.205323	1000000.000000	1	3697	7q21.11a									fishClones.txt	GS1-17A10	MSD17		83305	HumArray1H4_E7	GS1-17A10
RP11-219N12	HumArray1H5_I9	7	795	0	0.050633	1.035719	0.015544	3	q21	7q21.1				3770				SHGC-9760;AF055013.1	fishClones.txt	RP11-219N12	MSD34		84983	HumArray1H5_I9	RP11-219N12
CTD-2067A9	HumArray1H5_G15	7	796	1				0	0	7q21.1					447.14			WI-18975;GNAI1	stsMap.txt	RH61690	MSD32		84983	HumArray1H5_G15	CTD-2067A9
GS1-27F18	HumArray1H4_E11	7	797	0	-0.127830	0.915207	0.012972	2	4	7q21.11b									fishClones.txt	GS1-27F18	MSD17		85024	HumArray1H4_E11	GS1-27F18
RP11-115O3	HumArray1H5_I13	7	798	0	0.041042	1.028857	0.056884	3	.22	7q21.1				3798	451.22		94.4	AFM277VD5;D7S660	fishClones.txt	RP11-115O3	MSD34		85699	HumArray1H5_I13	RP11-115O3
GS1-53N21	HumArray1BF_D2	7	799	0	0.070619	1.050167	0.040663	3	60	7q21.11c									fishClones.txt	GS1-53N21	MSD23		87188	HumArray1BF_D2	GS1-53N21
RP11-126A20	HumArray1H5_J17	7	800	1				0	1.2	7q21.1-7q21.2				3945			98.4	AFMA043TB1;D7S2540	fishClones.txt	RP11-126A20	MSD34		88197	HumArray1H5_J17	RP11-126A20
GS1-35M23	HumArray1H4_E21	7	801	0	0.025789	1.018036	0.046643	2	S2540	7q21.11d									fishClones.txt	GS1-35M23	MSD17		89188	HumArray1H4_E21	GS1-35M23
RP11-22M18	HumArray1H5_I5	7	802	0	0.074146	1.052738	0.034597	3		7q21.1-7q21.2				4005	465.97		98	AFM248TA5;D7S524	fishClones.txt	RP11-22M18	MSD34		89902	HumArray1H5_I5	RP11-22M18
GS1-207P11	HumArray1H4_E24	7	803	0	-0.106194	0.929036	0.017226	3	7	7q21.11f-q21.11g									fishClones.txt	GS1-207P11	MSD17		91700	HumArray1H4_E24	GS1-207P11
GS-93M10	HumArray1S1_D3	7	804	0	0.009732	1.006768	0.032867	3	1.11f-q21.11g	7q21.								D7S2326	stsMap.txt	WI-7758	MSD24		92588	HumArray1S1_D3	GS-93M10
CTB-102E19	HumArray1H4_D27	7	805	0	0.124375	1.090035	0.013754	3	-q21.11g	7q21.12b									fishClones.txt	CTB-102E19	MSD23		93320	HumArray1BF_C5	CTB-102E19
CTB-102E19	HumArray1BF_D4	7	805	0	0.060292	1.042677	0.007404	3	-q21.11g	7q21.12b									fishClones.txt	CTB-102E19	MSD23		93320	HumArray1BF_C5	CTB-102E19
CTB-102E19	HumArray1BF_C5	7	805	0	-0.044468	0.969648	0.014867	2	-q21.11g	7q21.12b									fishClones.txt	CTB-102E19	MSD23		93320	HumArray1BF_C5	CTB-102E19
RP11-46O13	HumArray1H5_J18	7	808	0	0.021832	1.015248	0.006514	3	2	7q21.2-7q21.3				4110			98.7	AFM165YH12;D7S630	fishClones.txt	RP11-46O13	MSD34		93832	HumArray1H5_J18	RP11-46O13
CTB-141D22	HumArray1BF_B7	7	809	0	-0.012748	0.991202	0.026521	2	0	7q21.13b									fishClones.txt	CTB-141D22	MSD23		95872	HumArray1BF_B7	CTB-141D22
CTD-2074H8	HumArray1H5_G24	7	810	0	-0.073829	0.950113	0.114412	3	.2-7q21.3	7q21.2-7q21.3					487.78			sts-X66365;CDK6	stsMap.txt	SWSS3105	MSD32		97704	HumArray1H5_G24	CTD-2074H8
CTB-79L9	HumArray1H4_E2	7	811	0	-0.093736	0.937093	0.012161	3		7q21.2b									fishClones.txt	CTB-79L9	MSD17		98059	HumArray1H4_E2	CTB-79L9
RP11-126B8	HumArray1H5_J20	7	812	0	-0.354333	0.782231	0.104298	3		7q21.3				4292	490.31		105.2	AFM263YD9;D7S657	fishClones.txt	RP11-126B8	MSD34		98266	HumArray1H5_J20	RP11-126B8
RP11-49N15	HumArray1H5_K9	7	813	0	0.054517	1.038512	0.010470	3	7q21.3	7q21.3				4285			105.2	AFM254XD5;D7S652	fishClones.txt	RP11-49N15	MSD34		98323	HumArray1H5_K9	RP11-49N15
CTD-2007G21	HumArray1H5_G14	7	814	0	0.033671	1.023614	0.027338	2	1.3	7q21.3					490.11			U31384;GNG11	fishClones.txt	CTD-2007G21	MSD32		98953	HumArray1H5_G14	CTD-2007G21
RP11-127F3	HumArray1H5_K4	7	815	0	0.003966	1.002753	0.014231	3	q21.3	7q21.3				4487			109	AFMB283XD1;D7S2482	fishClones.txt	RP11-127F3	MSD34		100902	HumArray1H5_K4	RP11-127F3
RP11-32C15	HumArray1H5_K5	7	816	0	0.064481	1.045708	0.012426	3	3	7q21.3				4499	501.85		109	AFM248VD9;D7S527	fishClones.txt	RP11-32C15	MSD34		101512	HumArray1H5_K5	RP11-32C15
RP11-213E22	HumArray1H5_K8	7	817	0	0.121829	1.088113	0.009422	3	109					4657				SHGC-9110;G11052	INTERPOL_G3		MSD34		103012	HumArray1H5_K8	RP11-213E22
CTC-224F8	HumArray1BF_B4	7	818	0	-0.043062	0.970593	0.017986	3		7q21.3b-q21.3c									fishClones.txt	CTC-224F8	MSD23		103168	HumArray1BF_B4	CTC-224F8
RP11-10D8	HumArray1H5_K3	7	819	0	0.053771	1.037975	0.002670	3	21.3	7q22.1					514.7		111.6	AFM249ZA5;D7S651	fishClones.txt	RP11-10D8	MSD34		104952	HumArray1H5_K3	RP11-10D8
GS1-87A9	HumArray1BF_D6	7	820	0	0.004332	1.003007	0.018597	3	D7S651	7q22.1f									stsMap.txt	SWSS1017	MSD24		105535	HumArray1BF_D6	GS1-87A9
RP4-747G18	HumArray1S1_B19	7	821	0	0.016997	1.011851	0.022016	3		7q21-q31								stSG29949	stsMap.txt	RH48262	MSD35		107845	HumArray1S1_B19	RP4-747G18
CTB-140E3	HumArray1H4_E15	7	822	0	-0.057097	0.961196	0.012961	3	514.7	7q22.1g-q22.1h									fishClones.txt	CTB-140E3	MSD17		107847	HumArray1H4_E15	CTB-140E3
CTC-305I2	HumArray1H4_E20	7	823	0	-0.128213	0.914964	0.042357	3	514.7	7q22.1g-q22.2a									fishClones.txt	CTC-305I2	MSD17		108914	HumArray1H4_E20	CTC-305I2
CTB-66D11	HumArray1BF_B11	7	824	0	-0.013322	0.990808	0.019768	3	q22.2a	7q22.3a									fishClones.txt	CTB-66D11	MSD24		112285	HumArray1BF_B11	CTB-66D11
RP11-72J24	HumArray1H5_K2	7	825	0	0.102401	1.073558	0.013428	2		7q22-7q31.1				5154	523.28		114.5	AFMA052YA5;D7S2545	fishClones.txt	RP11-72J24	MSD34		112332	HumArray1H5_K2	RP11-72J24
RP11-61C18	HumArray1H5_K6	7	826	0	0.065645	1.046553	0.008646	3		7q22-7q31.1				5223	530.08		120.7	AFMA126ZC1;D7S2420	fishClones.txt	RP11-61C18	MSD34		115140	HumArray1H5_K6	RP11-61C18
CTB-20D2	HumArray1BF_B2	7	827	0	-0.094842	0.936375	0.035215	3	7S2420	7q22.3c									fishClones.txt	CTB-20D2	MSD23		115430	HumArray1BF_B2	CTB-20D2
RP11-46J20	HumArray1H5_F19	7	828	0	-0.065038	0.955920	0.015633	3	22-7q31.1	7q31.1				5244			120.7	AFMA305YE9;D7S2459	fishClones.txt	RP11-46J20	MSD32		115583	HumArray1H5_F19	RP11-46J20
RP11-77E2	HumArray1H5_I17	7	829	0	0.024508	1.017133	0.019450	3	1	7q31.1				5291			121.5	AFMA297YF9;D7S2456	fishClones.txt	RP11-77E2	MSD34		115913	HumArray1H5_I17	RP11-77E2
RP11-86P18	HumArray1H5_I16	7	830	0	-0.108173	0.927762	0.037460	3	22-7q31.1	7q31.1				5284			121.5	AFMA140YC9;D7S2425	fishClones.txt	RP11-86P18	MSD34		116742	HumArray1H5_I16	RP11-86P18
CTB-22K14	HumArray1BF_C3	7	831	0	0.063330	1.044874	0.013067	3	S2425	7q31.1b									fishClones.txt	CTB-22K14	MSD23		117183	HumArray1BF_C3	CTB-22K14
CTC-277H20	HumArray1BF_A11	7	832	0	-0.105272	0.929630	0.005216	3	25	7q31.1c									fishClones.txt	CTC-277H20	MSD24		120456	HumArray1BF_A11	CTC-277H20
RP11-92J13	HumArray1H5_I19	7	833	0	-0.033789	0.976851	0.032495	3	q31.1	7q31.1				5560	541.18		123.9	AFM242YE3;D7S523	fishClones.txt	RP11-92J13	MSD34		120458	HumArray1H5_I19	RP11-92J13
RP11-12L9	HumArray1H5_I20	7	834	1				0	560	7q31				5588				SHGC-13594;T52025	fishClones.txt	RP11-12L9	MSD34		121168	HumArray1H5_I20	RP11-12L9
RP11-78C11	HumArray1H5_J1	7	835	0	-0.036671	0.974902	0.033510	3	0	7q31.1				5629				SHGC-1917;Z24392	fishClones.txt	RP11-78C11	MSD34		123825	HumArray1H5_J1	RP11-78C11
CTC-264L4	HumArray1H4_D25	7	836	1				0	2	7q31.2b									fishClones.txt	CTC-264L4	MSD17		124124	HumArray1H4_D25	CTC-264L4
RP11-110C11	HumArray1H5_J2	7	837	0	-0.022659	0.984417	0.022639	3		7q31				5662				SHGC-22044;G20114	fishClones.txt	RP11-110C11	MSD34		124686	HumArray1H5_J2	RP11-110C11
RP1-8L24	HumArray1S1_B16	7	838	0	-0.051008	0.965262	0.027464	3	4;G20114									D7S486	fishClones.txt	SHGC-46	MSD35		125066	HumArray1S1_B16	RP1-8L24
RP11-51M22	HumArray1H5_J3	7	839	0	0.057959	1.040992	0.013846	3	31	7q31.2				5680				SHGC-46;Z16567	fishClones.txt	RP11-51M22	MSD34		125066	HumArray1H5_J3	RP11-51M22
RP1-268L15	HumArray1S1_B17	7	840	0	0.035913	1.025205	0.042725	3	67									D7S522	fishClones.txt	D7S522	MSD35		125298	HumArray1S1_B17	RP1-268L15
